h1,m1,h2,m2,age1,age2,sex1,sex2,duration,day,hour
H,45,H,6,0,3,M,F,60,2,16
H,45,H,6,0,3,M,F,20,2,18
H,45,H,6,0,3,M,F,20,2,14
H,45,H,6,0,3,M,F,20,2,18
H,45,H,6,0,3,M,F,60,2,17
H,45,H,6,0,3,M,F,40,2,16
H,45,H,44,0,0,M,F,20,2,16
H,45,H,51,0,1,M,F,20,2,16
H,45,H,32,0,1,M,F,20,2,16
H,45,H,46,0,3,M,M,20,2,20
H,45,H,46,0,3,M,M,40,2,7
H,45,H,46,0,3,M,M,40,2,7
H,45,H,46,0,3,M,M,40,2,7
H,45,H,46,0,3,M,M,60,2,7
H,45,H,46,0,3,M,M,100,2,7
H,45,H,46,0,3,M,M,380,2,7
H,45,H,46,0,3,M,M,40,2,7
H,45,H,46,0,3,M,M,80,2,20
H,45,H,46,0,3,M,M,60,2,20
H,45,H,46,0,3,M,M,180,2,20
H,45,H,46,0,3,M,M,80,2,20
H,45,H,46,0,3,M,M,60,2,20
H,45,H,46,0,3,M,M,180,2,20
H,45,H,46,0,3,M,M,160,2,20
H,45,H,46,0,3,M,M,120,2,20
H,45,H,36,0,1,M,F,20,2,16
H,45,H,36,0,1,M,F,20,2,16
H,45,H,36,0,1,M,F,20,2,16
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,60,2,14
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,40,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,19
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,19
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,40,2,19
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,19
H,45,H,30,0,1,M,F,20,2,17
H,45,H,30,0,1,M,F,20,2,15
H,45,H,30,0,1,M,F,20,2,19
H,45,H,30,0,1,M,F,20,2,15
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,17
H,45,H,30,0,1,M,F,20,2,17
H,45,H,30,0,1,M,F,40,2,20
H,45,H,30,0,1,M,F,20,2,19
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,16
H,45,H,30,0,1,M,F,40,2,15
H,45,H,30,0,1,M,F,40,2,20
H,45,H,30,0,1,M,F,60,2,20
H,45,H,30,0,1,M,F,60,2,20
H,45,H,30,0,1,M,F,20,2,13
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,13
H,45,H,30,0,1,M,F,60,2,20
H,45,H,30,0,1,M,F,120,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,40,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,18
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,80,2,20
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,17
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,16
H,45,H,30,0,1,M,F,20,2,14
H,45,H,30,0,1,M,F,20,2,20
H,45,H,30,0,1,M,F,20,2,19
H,45,H,8,0,0,M,F,20,2,16
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,20,2,18
H,45,H,28,0,1,M,F,20,2,18
H,45,H,28,0,1,M,F,60,2,19
H,45,H,28,0,1,M,F,80,2,19
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,20,2,18
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,20,2,18
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,20,2,20
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,80,2,20
H,45,H,28,0,1,M,F,60,2,20
H,45,H,28,0,1,M,F,20,2,19
H,45,H,28,0,1,M,F,20,2,13
H,45,H,28,0,1,M,F,40,2,20
H,45,H,28,0,1,M,F,20,2,19
H,45,H,26,0,0,M,F,20,2,16
H,45,H,19,0,1,M,F,20,2,19
H,45,H,19,0,1,M,F,20,2,14
H,45,H,19,0,1,M,F,40,2,19
H,45,H,19,0,1,M,F,20,2,7
H,45,H,19,0,1,M,F,60,2,19
H,45,H,19,0,1,M,F,20,2,14
H,45,H,19,0,1,M,F,20,2,19
H,45,H,19,0,1,M,F,20,2,13
H,45,H,19,0,1,M,F,40,2,7
H,45,H,19,0,1,M,F,20,2,7
H,45,H,19,0,1,M,F,20,2,7
H,45,H,19,0,1,M,F,20,2,13
H,45,H,19,0,1,M,F,40,2,20
H,45,H,19,0,1,M,F,20,2,20
H,45,H,19,0,1,M,F,20,2,20
H,45,H,19,0,1,M,F,20,2,20
H,45,H,19,0,1,M,F,20,2,20
H,45,H,19,0,1,M,F,20,2,14
H,45,H,19,0,1,M,F,20,2,19
H,45,H,19,0,1,M,F,20,2,19
H,45,H,49,0,1,M,M,20,2,14
H,46,H,30,3,1,M,F,20,2,19
H,46,H,6,3,3,M,F,20,2,19
H,46,H,45,3,0,M,M,160,2,7
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,140,2,7
H,46,H,45,3,0,M,M,20,2,7
H,46,H,45,3,0,M,M,100,2,7
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,440,2,7
H,46,H,45,3,0,M,M,80,2,7
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,40,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,180,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,20,2,20
H,46,H,45,3,0,M,M,60,2,20
H,46,H,45,3,0,M,M,40,2,20
H,46,H,45,3,0,M,M,120,2,20
H,46,H,36,3,1,M,F,20,2,16
H,47,H,33,3,4,F,F,20,2,18
H,47,H,43,3,1,F,M,20,2,19
H,47,H,10,3,1,F,F,20,2,19
H,47,H,19,3,1,F,F,20,2,20
H,47,H,41,3,1,F,F,20,2,20
H,47,H,50,3,3,F,F,20,2,12
H,47,H,8,3,0,F,F,40,2,11
H,47,H,8,3,0,F,F,40,2,12
H,47,H,8,3,0,F,F,20,2,19
H,47,H,8,3,0,F,F,20,2,12
H,47,H,8,3,0,F,F,40,2,19
H,47,H,8,3,0,F,F,20,2,12
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,12
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,40,2,20
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,15
H,47,H,8,3,0,F,F,40,2,15
H,47,H,8,3,0,F,F,20,2,11
H,47,H,8,3,0,F,F,20,2,11
H,47,H,8,3,0,F,F,20,2,14
H,47,H,8,3,0,F,F,20,2,14
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,11
H,47,H,8,3,0,F,F,20,2,11
H,47,H,8,3,0,F,F,20,2,20
H,47,H,8,3,0,F,F,20,2,11
H,47,H,8,3,0,F,F,20,2,19
H,47,H,8,3,0,F,F,40,2,19
H,47,H,14,3,1,F,M,140,2,19
H,47,H,14,3,1,F,M,20,2,19
H,47,H,15,3,1,F,M,20,2,17
H,47,H,26,3,0,F,F,20,2,12
H,49,H,33,1,4,M,F,20,2,15
H,49,H,33,1,4,M,F,20,2,15
H,49,H,43,1,1,M,M,20,2,14
H,49,H,43,1,1,M,M,20,2,14
H,49,H,43,1,1,M,M,40,2,15
H,49,H,43,1,1,M,M,20,2,14
H,49,H,10,1,1,M,F,20,2,18
H,49,H,44,1,0,M,F,20,2,20
H,49,H,44,1,0,M,F,20,2,14
H,49,H,44,1,0,M,F,20,2,13
H,49,H,44,1,0,M,F,20,2,17
H,49,H,44,1,0,M,F,20,2,13
H,49,H,44,1,0,M,F,20,2,14
H,49,H,44,1,0,M,F,20,2,13
H,49,H,44,1,0,M,F,20,2,20
H,49,H,32,1,1,M,F,20,2,14
H,49,H,32,1,1,M,F,40,2,13
H,49,H,36,1,1,M,F,20,2,14
H,49,H,36,1,1,M,F,20,2,17
H,49,H,36,1,1,M,F,20,2,14
H,49,H,36,1,1,M,F,20,2,20
H,49,H,36,1,1,M,F,20,2,20
H,49,H,36,1,1,M,F,20,2,20
H,49,H,36,1,1,M,F,20,2,13
H,49,H,41,1,1,M,F,20,2,13
H,49,H,3,1,3,M,F,20,2,15
H,49,H,18,1,0,M,F,20,2,13
H,49,H,18,1,0,M,F,20,2,15
H,49,H,18,1,0,M,F,20,2,18
H,49,H,18,1,0,M,F,20,2,13
H,49,H,18,1,0,M,F,40,2,13
H,49,H,51,1,1,M,F,20,2,18
H,49,H,14,1,1,M,M,20,2,13
H,49,H,14,1,1,M,M,40,2,13
H,49,H,4,1,2,M,M,60,2,20
H,49,H,4,1,2,M,M,20,2,20
H,49,H,4,1,2,M,M,40,2,20
H,49,H,4,1,2,M,M,20,2,20
H,49,H,4,1,2,M,M,20,2,20
H,49,H,39,1,0,M,F,20,2,15
H,49,H,29,1,2,M,F,20,2,20
H,49,H,29,1,2,M,F,20,2,20
H,49,H,15,1,1,M,M,20,2,14
H,49,H,15,1,1,M,M,20,2,14
H,49,H,15,1,1,M,M,100,2,13
H,49,H,15,1,1,M,M,20,2,13
H,49,H,26,1,0,M,F,60,2,15
H,49,H,26,1,0,M,F,40,2,13
H,49,H,26,1,0,M,F,20,2,18
H,49,H,26,1,0,M,F,20,2,18
H,49,H,26,1,0,M,F,20,2,18
H,49,H,26,1,0,M,F,20,2,13
H,50,H,47,3,3,F,F,20,2,12
H,50,H,47,3,3,F,F,20,2,12
H,50,H,10,3,1,F,F,20,2,18
H,50,H,10,3,1,F,F,20,2,18
H,50,H,10,3,1,F,F,20,2,18
H,50,H,10,3,1,F,F,20,2,7
H,50,H,10,3,1,F,F,20,2,7
H,50,H,10,3,1,F,F,40,2,13
H,50,H,10,3,1,F,F,20,2,13
H,50,H,10,3,1,F,F,20,2,13
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,20,2,13
H,50,H,10,3,1,F,F,40,2,19
H,50,H,10,3,1,F,F,20,2,14
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,120,2,19
H,50,H,10,3,1,F,F,60,2,19
H,50,H,10,3,1,F,F,40,2,19
H,50,H,10,3,1,F,F,20,2,19
H,50,H,10,3,1,F,F,280,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,40,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,60,2,20
H,50,H,10,3,1,F,F,40,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,280,2,20
H,50,H,10,3,1,F,F,60,2,20
H,50,H,10,3,1,F,F,180,2,20
H,50,H,10,3,1,F,F,60,2,20
H,50,H,10,3,1,F,F,140,2,20
H,50,H,10,3,1,F,F,80,2,20
H,50,H,10,3,1,F,F,80,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,40,2,20
H,50,H,10,3,1,F,F,40,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,440,2,20
H,50,H,10,3,1,F,F,80,2,20
H,50,H,10,3,1,F,F,80,2,20
H,50,H,10,3,1,F,F,140,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,180,2,20
H,50,H,10,3,1,F,F,40,2,20
H,50,H,10,3,1,F,F,60,2,20
H,50,H,10,3,1,F,F,140,2,20
H,50,H,10,3,1,F,F,20,2,20
H,50,H,10,3,1,F,F,20,2,18
H,51,H,30,1,1,F,F,20,2,10
H,51,H,30,1,1,F,F,20,2,10
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,40,2,15
H,51,H,30,1,1,F,F,40,2,15
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,20,2,10
H,51,H,30,1,1,F,F,40,2,10
H,51,H,30,1,1,F,F,40,2,15
H,51,H,30,1,1,F,F,20,2,11
H,51,H,30,1,1,F,F,20,2,12
H,51,H,30,1,1,F,F,20,2,15
H,51,H,30,1,1,F,F,40,2,15
H,51,H,10,1,1,F,F,80,2,18
H,51,H,10,1,1,F,F,20,2,19
H,51,H,10,1,1,F,F,20,2,19
H,51,H,10,1,1,F,F,20,2,19
H,51,H,10,1,1,F,F,20,2,19
H,51,H,10,1,1,F,F,20,2,18
H,51,H,10,1,1,F,F,40,2,19
H,51,H,10,1,1,F,F,20,2,18
H,51,H,10,1,1,F,F,20,2,19
H,51,H,44,1,0,F,F,20,2,14
H,51,H,44,1,0,F,F,20,2,16
H,51,H,44,1,0,F,F,20,2,16
H,51,H,44,1,0,F,F,60,2,19
H,51,H,44,1,0,F,F,20,2,16
H,51,H,44,1,0,F,F,20,2,19
H,51,H,44,1,0,F,F,20,2,16
H,51,H,40,1,3,F,F,20,2,19
H,51,H,32,1,1,F,F,20,2,8
H,51,H,32,1,1,F,F,20,2,10
H,51,H,32,1,1,F,F,20,2,11
H,51,H,32,1,1,F,F,20,2,16
H,51,H,32,1,1,F,F,20,2,8
H,51,H,32,1,1,F,F,20,2,8
H,51,H,32,1,1,F,F,20,2,11
H,51,H,36,1,1,F,F,60,2,16
H,51,H,36,1,1,F,F,20,2,19
H,51,H,36,1,1,F,F,40,2,14
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,14
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,14
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,20,2,19
H,51,H,36,1,1,F,F,20,2,19
H,51,H,36,1,1,F,F,20,2,16
H,51,H,36,1,1,F,F,40,2,16
H,51,H,36,1,1,F,F,20,2,16
H,51,H,18,1,0,F,F,20,2,8
H,51,H,18,1,0,F,F,20,2,16
H,51,H,18,1,0,F,F,20,2,16
H,51,H,18,1,0,F,F,20,2,14
H,51,H,18,1,0,F,F,20,2,18
H,51,H,18,1,0,F,F,20,2,18
H,51,H,18,1,0,F,F,40,2,11
H,51,H,18,1,0,F,F,20,2,14
H,51,H,18,1,0,F,F,20,2,18
H,51,H,18,1,0,F,F,20,2,11
H,51,H,18,1,0,F,F,20,2,14
H,51,H,18,1,0,F,F,40,2,11
H,51,H,18,1,0,F,F,20,2,14
H,51,H,18,1,0,F,F,20,2,16
H,51,H,18,1,0,F,F,20,2,11
H,51,H,18,1,0,F,F,40,2,11
H,51,H,8,1,0,F,F,20,2,16
H,51,H,14,1,1,F,M,20,2,19
H,51,H,14,1,1,F,M,20,2,19
H,51,H,14,1,1,F,M,20,2,19
H,51,H,39,1,0,F,F,20,2,16
H,51,H,39,1,0,F,F,20,2,19
H,51,H,15,1,1,F,M,20,2,19
H,51,H,15,1,1,F,M,20,2,8
H,51,H,15,1,1,F,M,20,2,16
H,51,H,15,1,1,F,M,20,2,8
H,51,H,26,1,0,F,F,20,2,14
H,51,H,26,1,0,F,F,40,2,14
H,51,H,26,1,0,F,F,20,2,14
H,51,H,26,1,0,F,F,20,2,18
H,51,H,26,1,0,F,F,20,2,16
H,51,H,26,1,0,F,F,20,2,16
H,51,H,26,1,0,F,F,20,2,16
H,3,H,40,3,3,F,F,20,3,11
H,3,H,33,3,4,F,F,20,3,15
H,3,H,33,3,4,F,F,40,3,15
H,3,H,33,3,4,F,F,80,3,15
H,3,H,33,3,4,F,F,20,3,14
H,3,H,33,3,4,F,F,20,3,15
H,3,H,43,3,1,F,M,20,3,13
H,3,H,43,3,1,F,M,20,3,13
H,3,H,43,3,1,F,M,20,3,13
H,3,H,43,3,1,F,M,20,3,14
H,3,H,43,3,1,F,M,20,3,14
H,3,H,44,3,0,F,F,60,3,12
H,3,H,32,3,1,F,F,80,3,19
H,3,H,32,3,1,F,F,20,3,17
H,3,H,32,3,1,F,F,20,3,17
H,3,H,32,3,1,F,F,20,3,14
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,14
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,20,3,15
H,3,H,32,3,1,F,F,60,3,14
H,3,H,32,3,1,F,F,20,3,14
H,3,H,32,3,1,F,F,60,3,14
H,3,H,32,3,1,F,F,20,3,14
H,3,H,32,3,1,F,F,20,3,20
H,3,H,36,3,1,F,F,20,3,12
H,3,H,36,3,1,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,16
H,3,H,18,3,0,F,F,40,3,16
H,3,H,18,3,0,F,F,20,3,15
H,3,H,18,3,0,F,F,20,3,17
H,3,H,18,3,0,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,19
H,3,H,18,3,0,F,F,40,3,14
H,3,H,18,3,0,F,F,40,3,15
H,3,H,18,3,0,F,F,40,3,15
H,3,H,18,3,0,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,15
H,3,H,18,3,0,F,F,40,3,15
H,3,H,18,3,0,F,F,20,3,15
H,3,H,18,3,0,F,F,20,3,19
H,3,H,18,3,0,F,F,40,3,15
H,3,H,18,3,0,F,F,20,3,15
H,3,H,18,3,0,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,15
H,3,H,18,3,0,F,F,40,3,14
H,3,H,18,3,0,F,F,60,3,14
H,3,H,18,3,0,F,F,20,3,17
H,3,H,18,3,0,F,F,20,3,14
H,3,H,18,3,0,F,F,20,3,16
H,3,H,18,3,0,F,F,20,3,16
H,3,H,18,3,0,F,F,20,3,16
H,3,H,18,3,0,F,F,40,3,14
H,3,H,18,3,0,F,F,40,3,16
H,3,H,18,3,0,F,F,40,3,16
H,3,H,18,3,0,F,F,20,3,20
H,3,H,8,3,0,F,F,20,3,8
H,3,H,14,3,1,F,M,20,3,13
H,3,H,39,3,0,F,F,20,3,16
H,3,H,29,3,2,F,F,40,3,13
H,3,H,29,3,2,F,F,20,3,13
H,3,H,29,3,2,F,F,20,3,19
H,3,H,15,3,1,F,M,20,3,14
H,3,H,49,3,1,F,M,20,3,13
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,14
H,3,H,26,3,0,F,F,40,3,16
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,20,3,19
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,19
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,14
H,3,H,26,3,0,F,F,20,3,19
H,3,H,26,3,0,F,F,20,3,14
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,40,3,14
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,40,3,15
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,60,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,40,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,13
H,3,H,26,3,0,F,F,20,3,13
H,3,H,26,3,0,F,F,60,3,14
H,3,H,26,3,0,F,F,40,3,13
H,3,H,26,3,0,F,F,20,3,14
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,14
H,3,H,26,3,0,F,F,40,3,20
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,16
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,16
H,3,H,26,3,0,F,F,20,3,13
H,3,H,26,3,0,F,F,60,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,40,3,20
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,20,3,15
H,3,H,26,3,0,F,F,60,3,16
H,3,H,26,3,0,F,F,40,3,13
H,3,H,26,3,0,F,F,20,3,19
H,3,H,26,3,0,F,F,20,3,19
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,60,3,20
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,16
H,3,H,26,3,0,F,F,20,3,20
H,3,H,26,3,0,F,F,20,3,15
H,4,H,43,2,1,M,M,20,3,14
H,4,H,32,2,1,M,F,20,3,20
H,4,H,3,2,3,M,F,20,3,13
H,4,H,18,2,0,M,F,20,3,14
H,4,H,18,2,0,M,F,20,3,13
H,4,H,29,2,2,M,F,20,3,19
H,4,H,49,2,1,M,M,40,3,13
H,4,H,49,2,1,M,M,20,3,13
H,4,H,49,2,1,M,M,20,3,14
H,4,H,49,2,1,M,M,60,3,13
H,4,H,49,2,1,M,M,20,3,14
H,4,H,49,2,1,M,M,40,3,13
H,4,H,49,2,1,M,M,20,3,13
H,4,H,26,2,0,M,F,20,3,13
H,6,H,45,3,0,F,M,20,3,12
H,6,H,45,3,0,F,M,20,3,12
H,6,H,45,3,0,F,M,20,3,9
H,6,H,45,3,0,F,M,20,3,12
H,6,H,45,3,0,F,M,20,3,19
H,6,H,45,3,0,F,M,20,3,8
H,6,H,45,3,0,F,M,20,3,19
H,6,H,45,3,0,F,M,40,3,9
H,6,H,45,3,0,F,M,20,3,13
H,6,H,45,3,0,F,M,20,3,9
H,6,H,45,3,0,F,M,40,3,13
H,6,H,45,3,0,F,M,20,3,9
H,6,H,45,3,0,F,M,20,3,13
H,6,H,45,3,0,F,M,20,3,13
H,6,H,45,3,0,F,M,20,3,8
H,6,H,46,3,3,F,M,20,3,20
H,6,H,46,3,3,F,M,20,3,9
H,6,H,47,3,3,F,F,20,3,11
H,6,H,47,3,3,F,F,20,3,11
H,6,H,47,3,3,F,F,20,3,11
H,6,H,47,3,3,F,F,40,3,11
H,6,H,47,3,3,F,F,60,3,11
H,6,H,36,3,1,F,F,60,3,12
H,6,H,30,3,1,F,F,20,3,18
H,6,H,30,3,1,F,F,80,3,18
H,6,H,30,3,1,F,F,140,3,18
H,6,H,30,3,1,F,F,180,3,18
H,6,H,30,3,1,F,F,60,3,18
H,6,H,30,3,1,F,F,700,3,18
H,6,H,30,3,1,F,F,40,3,18
H,6,H,30,3,1,F,F,20,3,18
H,6,H,30,3,1,F,F,40,3,18
H,6,H,30,3,1,F,F,140,3,18
H,6,H,30,3,1,F,F,60,3,18
H,6,H,30,3,1,F,F,60,3,18
H,6,H,30,3,1,F,F,20,3,18
H,6,H,30,3,1,F,F,380,3,18
H,6,H,30,3,1,F,F,80,3,19
H,6,H,30,3,1,F,F,40,3,19
H,6,H,30,3,1,F,F,20,3,19
H,6,H,30,3,1,F,F,40,3,19
H,6,H,30,3,1,F,F,100,3,19
H,6,H,30,3,1,F,F,140,3,19
H,6,H,30,3,1,F,F,100,3,19
H,6,H,30,3,1,F,F,20,3,19
H,6,H,30,3,1,F,F,280,3,19
H,6,H,30,3,1,F,F,320,3,19
H,6,H,30,3,1,F,F,20,3,19
H,6,H,30,3,1,F,F,100,3,19
H,6,H,30,3,1,F,F,60,3,19
H,6,H,30,3,1,F,F,120,3,19
H,6,H,30,3,1,F,F,20,3,19
H,6,H,30,3,1,F,F,120,3,19
H,6,H,30,3,1,F,F,80,3,19
H,6,H,30,3,1,F,F,40,3,19
H,6,H,30,3,1,F,F,40,3,19
H,6,H,30,3,1,F,F,100,3,19
H,6,H,30,3,1,F,F,100,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,40,3,20
H,6,H,30,3,1,F,F,40,3,20
H,6,H,30,3,1,F,F,40,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,80,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,40,3,20
H,6,H,30,3,1,F,F,20,3,20
H,6,H,30,3,1,F,F,60,3,14
H,6,H,30,3,1,F,F,20,3,14
H,6,H,30,3,1,F,F,20,3,15
H,6,H,30,3,1,F,F,340,3,15
H,6,H,30,3,1,F,F,40,3,15
H,6,H,30,3,1,F,F,100,3,16
H,6,H,30,3,1,F,F,140,3,16
H,6,H,30,3,1,F,F,120,3,16
H,6,H,30,3,1,F,F,20,3,16
H,6,H,30,3,1,F,F,120,3,16
H,6,H,30,3,1,F,F,20,3,16
H,6,H,30,3,1,F,F,20,3,16
H,6,H,30,3,1,F,F,220,3,16
H,6,H,30,3,1,F,F,160,3,16
H,6,H,30,3,1,F,F,20,3,16
H,6,H,30,3,1,F,F,120,3,16
H,6,H,30,3,1,F,F,60,3,16
H,6,H,30,3,1,F,F,20,3,16
H,6,H,30,3,1,F,F,60,3,16
H,6,H,30,3,1,F,F,40,3,16
H,6,H,30,3,1,F,F,140,3,16
H,6,H,30,3,1,F,F,80,3,16
H,6,H,30,3,1,F,F,80,3,16
H,6,H,30,3,1,F,F,320,3,16
H,6,H,30,3,1,F,F,100,3,16
H,6,H,30,3,1,F,F,100,3,16
